MSENCLI,MSENDOS,EntryDate,Phase,Branch,Outstanding,fkCredit,DueDate,PhaseExit,ExitDate,ES_Event,TODU_EXIT,DREG_EXIT,LastPaymentDate,SRFACBASE,PostponementAuto,PostponementManual,Litigation,LitigationDate,DPD180,Dpd_Date,CriterionDate,CriterionOutst,Criterion_0M,Criterion_1M,Criterion_2M,Criterion_3M,Criterion_4M,Criterion_5M,Criterion_6M,Criterion_7M,Criterion_8M,Criterion_9M,Criterion_10M,Criterion_11M,Criterion_12M,Criterion_13M,Criterion_14M,Criterion_15M,Criterion_16M,Criterion_17M,Criterion_18M,Criterion_19M,Criterion_20M,Criterion_Ph2Amount_0M,Criterion_Ph2Amount_1M,Criterion_Ph2Amount_2M,Criterion_Ph2Amount_3M,Criterion_Ph2Amount_4M,Criterion_Ph2Amount_5M,Criterion_Ph2Amount_6M,Criterion_Ph2Amount_7M,Criterion_Ph2Amount_8M,Criterion_Ph2Amount_9M,Criterion_Ph2Amount_10M,Criterion_Ph2Amount_11M,Criterion_Ph2Amount_12M,Criterion_Ph2Amount_13M,Criterion_Ph2Amount_14M,Criterion_Ph2Amount_15M,Criterion_Ph2Amount_16M,Criterion_Ph2Amount_17M,Criterion_Ph2Amount_18M,Criterion_Ph2Amount_19M,Criterion_Ph2Amount_20M,Criterion_Amount_0M,Criterion_Amount_1M,Criterion_Amount_2M,Criterion_Amount_3M,Criterion_Amount_4M,Criterion_Amount_5M,Criterion_Amount_6M,Criterion_Amount_7M,Criterion_Amount_8M,Criterion_Amount_9M,Criterion_Amount_10M,Criterion_Amount_11M,Criterion_Amount_12M,Criterion_Amount_13M,Criterion_Amount_14M,Criterion_Amount_15M,Criterion_Amount_16M,Criterion_Amount_17M,Criterion_Amount_18M,Criterion_Amount_19M,Criterion_Amount_20M,ID,MSECTERM,MSENCLI.1,MSENDOS.1,SEANCPROF,SEBMENS,SEBMONTSSR,SEBMONTSSR12M,SEBREPORT,SEBREPRCVT,SEBRGEAT,SECARDIFCOMP,SECCSP,SECHAB,SECLCCRECH,SECLICMARQUEURA,SECLTRAITA,SECMOMENT,SECPOSA,SECPOSP,SECPRODBASE,SECPRODCOM,SECPSA,SECPTBAD,SECPTGOOD,SECPTINTERM,SECPTT,SECRCVTB,SECSITFAM,SECTEL,SECTRA,SECTYPEPROD,SECTYPEV,SEDATEVERS,SEDBILL,SEDCONT,SEDDERSSR,SEDDFIN,SEDDREG,SEDDREPORT,SEDECH1,SEDECHSE,SEDECOUVERT,SEDFIN,SEDFINTMAS,SEDJOUR,SEDNAIS,SEDOCCRECH,SEDOPHASEA,SEDOSCMARQUEURA,SEDOSCMARQUEURP,SEDOSDMARQUEURA,SEDOTRAITA,SEDPHASEA,SEDSORT,SEDTOMB,SEINACT,SEINDRPSSR,SEMCRD,SEMDMA,SEMDREG,SEMIR,SEMIRSSR,SEMMENS,SEMMENSP,SEMREGORIG,SEMREGSSR,SEMREPENR,SEMREPORTE,SEMSREC,SEMSRECAGIOS,SEMSRECCAP,SEMSRECCOTI,SEMSRECDIVERS,SEMSRECRET,SEMTME,SENAGCRCVT,SENAGCRCVTCLI,SENBDOS,SENBPLAN,SENOCOMDERN,SEPHASE,SEPHASEA,SEPHASEP,SEPHDDERN__2,SEPHDDERN__3,SEPHDDERN__4,SEPHDDERN__5,SEPHDDERN__7,SEPHNBORIG__2,SEPHNBORIG__4,SEPHNBORIG__7,SEPHNBORIG,SEPOSCLIA,SEPRCFAC,SEPRCPLAN,SEQUANT,SERGCPAI1,SERGNAT,SERPDATE,SESCENARIO,SETODUCLT,SETODUDOSS,SEVIEINACTC,SRCALERT,SRCCRECH,SRCLICMARQUEURA,SRCODIVR,SRCODSMS,SRCPP,SRCTRAAC,SRCTRADA,SRDFINTMAS,SRDOSCMARQUEURA,SRDOSOUTS,SRECHAAMMJJ,SRFACBASE.1,SRFACTX,SRIRBASE,SRIRTX,SRMTPP,SRNAGCRCVT,SRNAGCRCVTCLI,SRNBATT,SRNOLET,SRPHASEA,SRSCENARIO,SRSCOREPHA,SRTRAITA,SRVERSION,SEMAXDPDEVER,SECURRENTDPD,SEPHNBORIG__3,MM_EntryDate_LastPayment,MM_SEDDERSSR_EntryDate,MM_SEDDREG_EntryDate,MM_SEDDREPORT_EntryDate,MM_SEDECH1_EntryDate,MM_SEDFIN_EntryDate,YY_SEDNAIS_EntryDate,MM_SEDPHASEA_EntryDate,EntryMonth
4211615648,42116156481100,05/02/2019,2,507,308.28,7297954.0,1,1,05/07/2019,REGL,188.28,120.0,05/04/2019,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22514936,     ,4211615648,42116200000000.0,11,0,1,0,4,0,9,0,16,B,0,60,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,982,O,3,2,X,CP ,ECH ,2013015,05/15/2019,01/01/1900,04/09/2019,01/01/1900,02/05/2019,04/30/2019,01/01/1900,05/02/2019,100000,12/27/2018,01/01/1900,05/02/2019,03/24/1986,0,7,0,0,01/01/1900,T,04/09/2019,01/01/1900,06/01/2019,1,0,18828,100000,9987,0,0,6000,6000,-29961,0,0,39948,-12000,0,-12000,0,0,0,0,504,504,1,0,0,7.7e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,04/09/2019,0,0,1,1,   ,X,X,1,X,0,01/01/1900,0,155339,30828,0,0,0,0,0,955205,0,0,0,0,0,I,07/01/2019,0,0,0,0,0,507,507,0,955013,2,0,21551,T,134,,,0.0,0.0,1,3,1,999,5,33,1,2019-05
4212750972,42127509722100,08/01/2018,2,507,461.43,5759549.0,1,1,08/03/2018,REGL,341.43,120.0,08/02/2018,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19527604,     ,4212750972,42127500000000.0,4,0,8,0,0,0,9,0,13,A,0,5,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,247,L,1,2,X,CP ,ECH ,2013015,08/15/2018,07/26/2018,07/09/2018,08/01/2016,06/13/2018,01/01/1900,01/01/1900,08/01/2018,100000,01/06/2016,01/01/1900,08/01/2018,09/07/1992,0,7,0,5,06/30/2018,T,07/09/2018,06/14/2018,09/01/2018,1,0,34143,100000,6000,0,0,6000,6000,132000,0,0,0,-12000,-2353,-8380,0,-800,0,0,502,502,1,0,0,7.77078e+23,7,0,04/02/2018,01/01/1900,01/01/1900,01/01/1900,07/09/2018,1,0,8,9,   ,X,X,1,X,0,01/01/1900,0,46143,46143,0,0,0,0,0,955205,0,0,0,0,0,I,10/01/2018,0,0,0,0,0,507,507,0,955013,2,0,33000,T,130,,,0.0,0.0,1,2,999,999,31,26,1,2018-08
4208025975,42080259759001,01/02/2020,2,508,9376.56,7089554.0,20,1,02/27/2020,REP ,9265.33,210.0,02/18/2020,0,0,1,1.0,09/10/2021,1.0,04/28/2021,09/10/2021,10123.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9376.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10123.84,9841693,     ,4208025975,42080300000000.0,12,96,6,1,0,0,17,0,16,A,0,4,T,RCVT,RET,ENC,PPP ,EMLN,0,0,0,0,530,H,1,3,X,CL ,ECH ,2010001,01/01/1900,12/27/2019,11/28/2019,01/01/1900,12/18/2019,01/01/1900,09/20/2018,01/02/2020,1000000,08/14/2018,01/01/1900,01/02/2020,11/24/1975,0,7,0,4,12/19/2019,T,11/28/2019,10/24/2019,01/20/2020,0,0,904128,0,8000,0,0,20767,20767,298744,8000,0,0,-33528,-17089,-13329,0,0,0,332272,501,501,1,0,0,7.77703e+23,7,0,07/01/2019,01/01/1900,01/01/1900,01/01/1900,11/28/2019,1,0,6,7,   ,X,X,20,S,1,01/01/1900,0,937656,937656,0,0,0,0,0,955205,0,0,0,0,0,I,03/01/2020,0,0,0,0,0,508,508,0,955013,2,0,23215,T,136,41.0,41.0,,1.0,2,1,999,16,17,45,2,2020-01
4211327772,42113277729002,05/02/2018,2,508,4259.0,6773203.0,5,1,05/31/2018,REP ,4091.17,250.0,05/04/2018,0,0,1,1.0,08/08/2019,,,08/08/2019,3290.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4259.0,4259.0,4259.0,4259.0,4259.0,4259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.2,3290.2,3290.2,3290.2,3290.2,3290.2,18332503,     ,4211327772,42113300000000.0,14,24,1,0,0,0,4,0,15,J,0,0,T,RCVT,RET,ENC,PPP ,EXT ,0,0,0,0,890,G,3,2,X,CL ,ECH ,2010001,01/01/1900,04/30/2018,04/13/2018,01/01/1900,03/02/2018,01/01/1900,02/05/2018,05/02/2018,450000,01/08/2018,01/01/1900,05/02/2018,04/22/1985,0,7,0,0,01/01/1900,T,04/13/2018,01/01/1900,05/05/2018,1,0,401153,0,24747,0,0,24747,24747,49494,0,0,0,-24747,-5929,-16298,0,0,0,74241,503,503,1,0,0,6.999999999999999e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,04/13/2018,0,0,1,1,   ,X,X,5,X,0,01/01/1900,0,425900,425900,0,0,0,0,0,0,0,0,0,0,0,I,07/01/2018,0,0,0,0,0,508,508,0,955013,2,0,29045,T,126,,,0.0,0.0,1,2,999,3,4,33,1,2018-05
4303500971,43035009711100,08/01/2019,2,507,158.5,6984428.0,1,1,08/14/2019,REGL,0.0,158.5,08/13/2019,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23631157,     ,4303500971,43035000000000.0,2,0,4,1,11,0,9,0,12,J,0,5,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,496,H,3,2,X,CP ,ECH ,2013015,08/15/2019,07/15/2019,07/09/2019,01/01/1900,06/06/2019,05/31/2019,01/01/1900,08/01/2019,100000,05/28/2018,01/01/1900,08/01/2019,06/01/1990,0,7,0,5,06/30/2019,T,07/09/2019,05/22/2019,09/01/2019,1,0,3850,100000,10000,0,0,6000,6000,-10788,0,0,94032,-12000,-622,-10578,0,-800,0,0,501,501,1,0,0,7.77728e+23,7,0,03/01/2019,01/01/1900,01/01/1900,01/01/1900,07/09/2019,1,0,4,5,   ,X,X,1,X,0,01/01/1900,0,15850,15850,0,0,0,0,0,955205,0,0,0,0,0,I,10/01/2019,0,0,0,0,0,507,507,0,955013,2,0,20027,T,134,,,0.0,0.0,1,2,3,999,15,29,1,2019-08
4202150340,42021503409002,01/02/2018,2,506,333.58,6357622.0,20,1,01/03/2018,REGL,255.06,78.52,01/02/2018,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17369071,     ,4202150340,42021500000000.0,1,18,2,0,0,0,12,0,20,B,0,5,T,RCVT,RET,ENC,VAT ,CREX,0,0,0,0,419,O,2,3,X,CL ,ECH ,2013015,01/01/1900,01/01/1900,11/28/2017,01/01/1900,10/23/2017,01/01/1900,02/20/2017,01/02/2018,59900,02/10/2017,01/01/1900,01/02/2018,11/06/1955,0,7,0,5,11/17/2017,T,11/28/2017,07/31/2017,01/20/2018,2,0,25506,0,3926,0,0,3926,3926,35334,0,0,0,-7852,-1161,-6691,0,0,0,43186,504,504,1,0,0,7.70007e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,11/28/2017,0,0,2,2,   ,X,X,20,X,0,01/01/1900,0,33358,33358,1,0,0,0,0,955205,0,0,0,0,0,I,01/09/2018,0,0,0,0,0,506,506,0,955013,2,0,29468,C,126,,,0.0,0.0,2,3,999,11,11,63,2,2018-01
4202753762,42027537629003,11/01/2017,2,506,167.76,5468690.0,20,0,,,0.0,0.0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30634244,     ,4202753762,42027500000000.0,5,24,9,0,0,0,25,0,2,B,0,5,T,RCVT,RET,ENC,PPP ,PLUS,0,0,0,0,776,K,2,2,X,CL ,ECH ,2013015,01/01/1900,01/01/1900,09/28/2017,01/01/1900,09/12/2017,01/01/1900,10/20/2015,11/01/2017,286000,09/11/2015,01/01/1900,11/01/2017,07/27/1958,0,7,0,5,09/19/2017,T,09/28/2017,09/13/2017,10/20/2017,2,0,0,0,17000,1152,0,16864,16864,389112,0,0,0,-16776,-477,-16299,0,0,0,404736,504,504,1,0,0,7.77707e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,09/28/2017,0,0,9,9,   ,X,X,20,X,0,01/01/1900,0,16776,16776,1,0,0,0,0,955205,0,0,0,0,0,I,11/08/2017,0,0,0,0,0,506,506,0,955013,2,0,36126,C,125,,,0.0,,2,2,999,25,26,59,2,2017-11
4301883502,43018835021100,05/02/2018,2,507,1274.26,6431563.0,1,0,,,0.0,0.0,,,0,0,1.0,03/06/2020,,,03/06/2020,410.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18357109,     ,4301883502,43018800000000.0,1,0,4,0,0,0,9,0,15,J,0,5,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,725,H,1,2,X,CP ,ECH ,2013015,05/15/2018,04/26/2018,04/10/2018,11/17/2017,03/08/2018,01/01/1900,01/01/1900,05/02/2018,150000,04/04/2017,01/01/1900,05/02/2018,04/01/1996,0,7,0,5,03/31/2018,T,04/10/2018,03/09/2018,06/01/2018,1,0,103426,150000,12000,0,0,12000,12000,120000,0,0,0,-24000,-6990,-14760,0,-800,0,0,502,502,1,0,0,7.777e+23,7,0,03/01/2018,01/01/1900,01/01/1900,01/01/1900,04/10/2018,1,0,4,5,   ,X,X,1,X,0,01/01/1900,0,127426,127426,0,0,0,0,0,955205,0,0,0,0,0,I,07/01/2018,0,0,0,0,0,507,507,0,955013,2,0,24465,T,126,,,0.0,,1,2,999,999,13,22,1,2018-05
4212289443,42122894431100,10/01/2019,2,507,1053.34,6658376.0,1,1,10/09/2019,REGL,874.34,179.0,10/09/2019,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24146695,     ,4212289443,42122900000000.0,7,0,7,0,0,0,9,0,18,A,0,5,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,213,K,1,2,X,CP ,ECH ,2013015,10/15/2019,09/27/2019,09/09/2019,08/09/2019,09/04/2019,01/01/1900,01/01/1900,10/01/2019,100000,10/04/2017,01/01/1900,10/01/2019,03/23/1989,0,7,0,4,09/09/2019,T,09/09/2019,07/29/2019,11/01/2019,1,0,87434,100000,100,0,0,12000,6000,78100,0,0,0,-17900,-5669,-11531,0,-700,0,0,502,502,1,0,0,7.77777e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,09/09/2019,0,0,7,7,   ,X,X,1,X,0,01/01/1900,0,199225,105334,0,0,0,0,0,955205,0,0,0,0,0,I,12/01/2019,0,0,0,0,0,507,507,0,955013,2,0,36167,T,134,,,0.0,0.0,1,1,999,999,24,30,1,2019-10
4203980109,42039801099003,03/01/2018,2,506,295.58,6561460.0,5,0,,,0.0,0.0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17247786,     ,4203980109,42039800000000.0,0,11,3,0,0,0,8,0,20,B,0,5,T,RCVT,RET,ENC,VAT ,CREX,0,0,0,0,600,M,5,2,X,CL ,ECH ,2013015,01/01/1900,01/01/1900,02/13/2018,01/01/1900,01/11/2018,01/01/1900,08/05/2017,03/01/2018,59841,07/26/2017,01/01/1900,03/01/2018,05/15/1963,0,7,0,5,02/03/2018,T,02/13/2018,01/12/2018,03/05/2018,1,0,23357,0,6201,0,0,6201,6201,37206,0,0,0,-6201,-706,-5495,0,0,0,43407,504,504,1,0,0,7.70007e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,02/13/2018,0,0,3,3,   ,X,X,5,X,0,01/01/1900,0,29558,29558,0,0,0,0,0,0,0,0,0,0,0,I,03/08/2018,0,0,0,0,0,506,506,0,955013,2,0,27426,C,126,,,0.0,,1,2,999,7,8,55,1,2018-03
4302666682,43026666829001,08/01/2018,2,508,3456.58,6540205.0,20,1,08/31/2018,REP ,3215.56,309.13,08/17/2018,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19499418,     ,4302666682,43026700000000.0,0,24,3,0,0,0,13,0,2,J,0,5,T,RCVT,RET,ENC,VAT ,CREX,0,0,0,0,580,L,2,2,X,CL ,ECH ,2013015,01/01/1900,07/30/2018,06/28/2018,01/01/1900,07/31/2018,01/01/1900,08/20/2017,08/01/2018,572041,07/11/2017,01/01/1900,08/01/2018,03/07/1987,0,7,0,5,08/01/2018,T,06/28/2018,06/19/2018,08/20/2018,0,0,325006,0,31000,0,0,30913,30913,350304,31000,0,0,-20652,0,-20652,0,0,0,370956,502,502,1,0,0,7.777e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,06/28/2018,0,0,3,3,   ,X,X,20,S,5,01/01/1900,0,345658,345658,1,0,0,0,0,955205,0,0,0,0,0,I,10/01/2018,0,0,0,0,0,508,508,0,955013,2,0,31925,T,130,,,0.0,0.0,2,1,999,12,13,31,2,2018-08
4302149309,43021493099001,03/01/2017,2,507,497.26,6294515.0,5,0,,,0.0,0.0,,,0,0,1.0,07/06/2017,,,07/06/2017,540.26,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,497.26,0.0,0.0,0.0,0.0,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,540.26,27721390,     ,4302149309,43021500000000.0,0,15,2,0,0,0,3,0,17,J,0,2,T,RCVT,RET,ENC,VAT ,CREX,0,0,0,0,172,F,1,2,X,CL ,ECH ,2013015,01/01/1900,03/01/2017,02/13/2017,01/01/1900,01/13/2017,01/01/1900,01/05/2017,03/01/2017,51824,12/19/2016,01/01/1900,03/01/2017,06/28/1997,0,7,2,99,02/13/2017,T,02/13/2017,01/16/2017,03/05/2017,1,0,45546,0,4180,0,0,4180,4180,4180,0,0,0,-4180,-1271,-2909,0,0,0,8360,503,503,1,0,0,7.7e+23,7,0,01/01/1900,01/01/1900,01/01/1900,01/01/1900,02/13/2017,0,0,2,2,   ,N,R,5,X,0,01/01/1900,0,100378,49726,0,0,0,234,0,0,0,0,0,0,234,I,05/01/2017,0,0,0,0,0,507,507,0,955013,2,0,21908,T,123,,,0.0,,1,2,999,2,3,20,1,2017-03
4204175840,42041758401100,03/02/2020,2,507,669.28,5900216.0,1,1,03/13/2020,REGL,559.28,110.0,03/12/2020,0,0,0,1.0,09/09/2020,,,09/09/2020,609.88,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,669.28,669.28,669.28,669.28,669.28,669.28,669.28,669.28,669.28,669.28,669.28,669.28,669.28,669.28,669.28,0.0,0.0,0.0,0.0,0.0,0.0,609.88,609.88,609.88,609.88,609.88,609.88,609.88,609.88,609.88,609.88,609.88,609.88,609.88,609.88,609.88,10594328,     ,4204175840,42041800000000.0,1,0,14,3,3,2,9,0,18,E,0,5,T,RCVT,RET,ENC,CP  ,CA7 ,0,0,0,0,400,H,2,2,X,CP ,ECH ,2013015,03/13/2020,02/19/2020,02/03/2020,08/21/2017,01/25/2020,09/30/2019,01/01/1900,03/02/2020,250000,03/17/2016,01/01/1900,03/02/2020,02/11/1964,0,7,0,5,01/31/2020,T,02/03/2020,01/27/2020,04/01/2020,1,0,55991,250000,7000,0,0,6000,6000,447400,0,11508,23490,-10937,-2105,-6838,0,-1200,0,0,505,505,1,0,0,7.72273e+23,7,0,11/01/2019,09/02/2019,01/01/1900,01/01/1900,02/03/2020,7,0,14,23,   ,X,X,1,X,0,09/30/2019,0,66928,66928,0,0,0,0,0,955205,0,0,0,0,0,I,05/01/2020,0,0,0,0,0,507,507,0,955013,2,0,24726,T,137,120.0,28.0,,0.0,1,2,6,999,48,56,1,2020-03
4205982392,42059823929007,12/02/2019,2,507,428.95,6400321.0,20,1,12/12/2019,REGL,287.41,141.54,12/12/2019,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24886433,     ,4205982392,42059800000000.0,0,36,25,1,2,2,33,0,13,J,0,5,T,RCVT,RET,ENC,PPP ,PLUS,0,0,0,0,377,J,1,2,X,CL ,ECH ,2013015,01/01/1900,10/24/2019,10/18/2019,01/01/1900,10/15/2019,10/18/2019,04/20/2017,12/02/2019,200000,03/13/2017,01/01/1900,12/02/2019,01/26/1970,0,7,0,5,10/16/2019,T,10/18/2019,10/18/2019,12/20/2019,2,0,28741,0,14000,0,0,7077,7077,308055,0,7231,7231,-14154,-1768,-10146,0,0,0,279440,505,505,2,0,0,7.32278e+23,7,0,08/01/2019,10/01/2019,01/01/1900,01/01/1900,10/18/2019,2,0,25,28,   ,X,X,20,X,0,10/18/2019,0,130889,42895,1,0,0,0,0,955205,0,0,0,0,0,I,02/01/2020,0,0,0,0,0,507,507,0,955013,2,0,15132,T,136,87.0,41.0,1.0,0.0,2,2,2,32,33,49,2,2019-12
4204687364,42046873649001,05/02/2018,2,508,10392.97,5914485.0,20,1,05/30/2018,REP ,10339.28,384.36,05/21/2018,0,0,1,1.0,11/07/2019,,,11/07/2019,11424.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10392.97,10392.97,10392.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11424.59,11424.59,11424.59,18456573,     ,4204687364,42046900000000.0,15,84,16,1,2,0,25,0,2,N,0,5,T,RCVT,RET,ENC,PPP ,EXT ,0,0,0,0,620,F,3,2,X,CL ,ECH ,2010001,01/01/1900,04/26/2018,03/22/2018,01/01/1900,04/23/2018,05/29/2017,05/20/2016,05/02/2018,1000000,04/07/2016,01/01/1900,05/02/2018,12/09/1965,0,7,0,5,05/02/2018,T,03/22/2018,03/07/2018,05/20/2018,0,0,1000861,0,38436,6000,0,38436,38436,813156,38436,38436,76872,-38436,-28183,-10253,0,0,0,922464,505,505,1,0,0,7.77778e+23,7,0,03/01/2018,01/01/1900,01/01/1900,01/01/1900,03/22/2018,3,0,16,19,   ,X,X,20,S,5,05/29/2017,0,1039297,1039297,0,0,0,0,0,955205,0,0,0,0,0,I,07/01/2018,0,0,0,0,0,508,508,0,955013,2,0,21937,T,126,,,0.0,0.0,2,1,12,24,25,53,2,2018-05
